src,ref
"This particular shrimp, we've dubbed it the Jurassic shrimp, it's thought to have gone extinct 50 years ago -- at least it was, until the census discovered it was living and doing just fine off the coast of Australia. ","Diese Garnele, wir haben sie Jurassic Shrimp genannt wurde eigentlich für seit 50 Jahren ausgestorben gehalten – oder wenigstens war sie das, bis die Erfassung sie fand. Sie lebte und ihr ging es vor der Küste Australiens ziemlich gut. "
BF: Nice. ,BF: Schön. 
"OK. Now, what can you do? ",Was kann nun der Einzelne tun? 
"Look at the Rio Earth Summit that happened just last week, or the Mexican G20, also last week. ","Denken Sie an die Rio-Konferenz, die erst letzte Woche war, oder das G20-Treffen in Mexiko, auch letzte Woche. "
Is there a way to know? ,Kann man das herausfinden? 
"BG: I'm curious about your relationship with Ed Snowden, because you have spoken with him a lot, and you certainly continue doing so, but in your book, you never call him Edward, nor Ed, you say ""Snowden."" How come? ","BG: Dein Verhältnis zu Ed Snowden macht mich neugierig. Du hast ja viel mit ihm gesprochen und wirst das sicherlich auch weiterhin tun, aber in deinem Buch nennst du ihn weder Edward, noch Ed, du schreibst ""Snowden"". "
"But, there’s a catch. ",Aber es gibt einen Haken. 
"Now, let's see... ","Gut, sehen wir mal ... "
"I don't need to elaborate for this audience how dysfunctional it is, from Washington to European capitals. ","Vor diesem Publikum muss ich gar nicht weiter ausführen, wie zerrüttet es von Washington bis Europa zugeht. "
"To enable its people to take that transformation, first of all they invested in new tools that would enable their employees to monitor the usage of the features as well as customer satisfaction with the new service. ","Um den Mitarbeitern den Wandel zu erleichtern, investierten sie zuerst in neue Hilfsmittel, die ihnen erlaubten, den Gebrauch bestimmter Funktionen sowie die Kundenzufriedenheit mit dem neuen Service, zu überprüfen. "
Does that ever happen to us? ,Passiert dies auch mit uns? 
(Laughter) (Applause) There's been kind of a series of epiphanies. ,(Lachen) Es gab eine ganze Reihe solcher Offenbarungen. 
"I suppose you could eventually decode it, but it's really not very well written; it really wouldn't be worthwhile. ","Ich nehme an, man könnte ihn irgendwann entschlüsseln, aber er ist wirklich nicht gut geschrieben; es würde sich nicht lohnen. "
(Applause) So this allows the Indians to take control of their environmental and cultural destiny. ,"(Applaus) Und das ermöglicht den Indianern, die Kontrolle über die Geschicke ihrer Umwelt und Kultur zu übernehmen. "
"We did that by putting these artificial spines on crabs, as you see here, and then we tested them. ","Wir versahen die Krabben mit diesen künstlichen Stacheln wie Sie hier sehen, und testeten sie dann. "
"If you have another 30 or 40 seconds, and you have another 30 or 40 seconds, and we just see that, I just think -- I can feel it. We want to hear a little more. ","Wenn ihr noch 30-40 Sekunden habt, und die habt ihr noch, und dann sehen wir einfach, ich glaube – ich kann es fühlen. Wir wollen noch etwas hören. "
"And I want you to notice how the same mechanical structure can, at one point, just by the way it moves, seem gentle and caring and in the other case, seem violent and confrontational. ","Und beachten Sie bitte, wie die gleiche mechanische Konstruktion einmal -- allein durch ihre Bewegung -- freundlich und hilfsbereit erscheint, und im anderen Fall gewalttätig und provokant. "
"""Valicia."" ","""Valicia."" "
"Ever since I was a little girl seeing ""Star Wars"" for the first time, I've been fascinated by this idea of personal robots. ","Schon als ich noch ein kleines Mädchen war und zum ersten Mal „Star Wars“ sah, war ich von einer Idee fasziniert, nämlich von den persönlichen Robotern. "
So it turns out hospitals have to be open 24/7. ,"Es stellte sich heraus, dass Krankenhäuser an allen Tagen der Woche 24 Stunden geöffnet sein müssen. "
And I would -- (Applause) And I would like to end this with a small request to all the parents here. ,Und ich würde ... (Applaus) Ich würde gerne mit einer kleinen Bitte an alle Eltern zum Schluss kommen. 
"So, at the center there, that's actually where most of the starlight comes out from. ","Also dort im Zentrum, von dort kommt tatsächlich das meiste Sternenlicht. "
And so I am going to leave you now with three calls for action for those who share this vision. ,"Und nun werde ich Sie mit drei Aufrufen zur Handlung zurücklassen, falls Sie diese Vision teilen. "
"And oddly, the most notable letter of rejection I ever received came from Walt Disney World, a seemingly innocuous site. ","Die bemerkenswerteste Absage, die ich je bekommen habe, kam interessanterweise von Walt Disney World, einem scheinbar harmlosen Ort. "
"Many people, I think, on our planet right now despair, and they think we've reached a point where we've discovered most of the things. ","Viele Leute auf diesem Planeten leiden, glaube ich, an Verzweiflung und sie denken, dass wir einen Punkt erreicht haben an dem wir fast alles entdeckt haben. "
"Thank you. (Applause) For the last 15 years that I have been performing, all I ever wanted to do was transcend poetry to the world. ",Danke. (Applaus) In den letzten 15 Jahren meiner Auftritte wollte ich immer nur Poesie in die Welt bringen. 
"Despite the machine's promise of maximum net pleasure, he still found reason not to plug in, as do many other experimenters who consider the proposition. ","Obwohl die Maschine ein Höchstmaß an Genuss verspricht, fand er Gründe, sie nicht zu benutzen, wie viele andere Experimentatoren, die sich damit beschäftigten, auch. "
I'll give you three examples. ,Ich gebe Ihnen drei Beispiele. 
Now I'm going to give you a story. ,Ich werde Ihnen jetzt eine Geschichte erzählen. 
"Importantly, though, this only happened for people who were not motivated to exercise. ","Wichtig dabei ist jedoch, dass dies nur Teilnehmer betraf, die nicht motiviert waren. "
"Think about the place that artists can play in that -- that is the kind of incubation and advocacy that I work towards, in working with young, black artists. ",Denkt darüber nach welchen Platz Künstler darin spielen könnten. Dies ist die Art von Inkubation und Eintreten auf die ich hinarbeite bei der Arbeit mit jungen schwarzen Künstlern. 
But I don't think to any extent that it really needs to be done. ,"Aber ich glaube nicht, dass das wirklich gemacht werden muss. "
And also telling it like now. ,Und auch sie so zu erzählen wie jetzt hier. 
So here's the thing. It sounds like a simple question. ,Daraus folgt eine einfach klingende Frage: 
"Now, if you look at this bat, it looks a little bit alien. ",Schauen Sie sich diese Fledermaus an – sie sieht ein wenig außerirdisch aus. 
"But between globalization and pervasive information technology, the way that we work has really changed dramatically over the last few years. ",Aber durch Globalisierung und weit um sich fassender Informationstechnologie hat sich unsere Arbeitsweise in den letzten Jahren drastisch verändert. 
Now I bet most of you don't have careers that critically depend on whether or not it's cloudy last night. ,"Vermutlich haben Sie keine Karriere, bei der Sie fundamental auf das Wetter angewiesen sind. "
You don't need everyone. ,Man braucht nicht jeden. 
"And still, you may not see the branches. ",Und Sie mögen immer noch nicht die Verzweigung sehen 
"When you actually go and sit in one of these classrooms, at first it's very bizarre. ","Wenn man tatsächlich hingeht und in einem dieser Klassenräume sitzt, dann ist es zunächst sehr bizarr. "
"This here is Nissan's MyLeaf, where your driving behavior is compared with the driving behavior of other people, so you can compete for who drives a route the most fuel-efficiently. ","Das hier ist Nissans MyLeaf, bei dem Ihr Fahrverhalten verglichen wird mit dem Fahrverhalten anderer Menschen, so dass Sie miteinander konkurrieren können, wer am spritsparendsten fährt. "
"And so, it seems to me, upon a lot of reflection, that the way that I have to work now, in order to continue writing, is that I have to create some sort of protective psychological construct, right? ","Nach einiger Zeit des Reflektierens scheint mir, dass ich, um weiterhin schreiben zu können, eine Art von schützendem psychologischen Konstrukt entwerfen muss. "
"And apart from things like entertainment, you wouldn't pay for someone to go to the cinema for you and have fun on your behalf, or, at least, not yet. ","Und abgesehen von Dingen wie Unterhaltung, Sie würden niemanden dafür bezahlen, für Sie ins Kino zu gehen und für Sie Spaß zu haben. Oder zu mindestens noch nicht. "
"With that, let's turn to dictionaries. ",Wenden wir uns also Wörterbüchern zu. 
"Then you categorize it, then you file it, put that file in a filing cabinet, put it in your office and you can make a living doing it. ","Dann kann man sie kategorisieren, dann archivieren und diese Akte in einem Aktenordner abheften, diesen in Ihr Büro stellen und Sie können damit Ihren Lebensunterhalt bestreiten. "
It's called momentum. ,Das nennt sich Impuls. 
"Much more important, it was the first multicultural, multifaith state on a huge scale. ","Viel wichtigter aber war, dass es der erste multilkulturelle, multireligiöse Staat im Großformat war. "
"Lastly, I wish you to imagine a world for a while, a world where there would be such a health care system that when you take your baby to a health care check, they would routinely monitor the gut microbiota development of that baby, and if any disruptions would be noted, a tailor-made product to restore the microbiota would be prescribed. ","Stellen Sie sich bitte eine Welt vor, in der das Gesundheitssystem, bei einer Regeluntersuchung von Babys, routinemäßig die Entwicklung der Darmflora kontrolliert. Störungen würden bemerkt und ein maßgeschneidertes Medikament zur Wiederherstellung der Mikroben verschrieben. "
"(Laughter) Come on! So you think of ""Jaws"" -- so that's the kind of stuff that, like, you know -- the investment of character, which is the stuff that really is inside the box, you know? ","Man denkt also an ""Jaws"" -- So was ist also Teil von der Entwicklung eines Charakters im Film, das ist das Zeug, das wirklich in der Kiste steckt. "
"CA: Well, Steve, I would love every news media owner to hear that talk at some point in the next year. I think it's really important. Thank you so much. ","CA: Nun, Steve, ich würde es begrüßen wenn jeder Medieneigentümer diese Präsentation irgendwann nächstes Jahr hören könnte. Ich denke das ist wirklich wichtig. "
"While Mars and all the movies made in its name have reinvigorated the ethos for space travel, few of us seem to truly realize that our species' fragile constitution is woefully unprepared for long duration journeys into space. ","Während Mars und all die Filme über diesen den Ethos der Raumfahrt wiederbelebt haben, erkennen nur wenige, dass unser fragiler menschlicher Körperbau bedauerlicherweise unvorbereitet für längere Reisen ins Weltall ist. "
"But when I wrote that obituary exercise, I actually grew up a little bit in that moment and realized that I needed to create my own future. ","aber als ich diese Nachruf-Übung machte wurde ich augenblicklich ein bisschen erwachsener und erkannte, dass ich meine eigene Zukunft schaffen musste. "
"First of all, the UAVs. ","Zuerst, die unbemannten Fluggeräte. "
"If the problem is members spending an extraordinary amount of time fundraising from the tiniest slice of America, the solution is to have them spend less time fundraising but fundraise from a wider slice of Americans, to spread it out, to spread the funder influence so that we restore the idea of dependence upon the people alone. ","Wenn das Problem der hohe Zeitaufwand der Abgeordneten für das Geldauftreiben beim winzigsten Teil Amerikas ist, ist die Lösung, dass sie weniger Zeit mit dem Geldauftreiben verbringen, und von einem breiteren Bevölkerungsteil Amerikas Geld bekommen, und das ausweiten, damit mehr Geldgeber Einfluss ausüben und wir das Konzept der alleinigen Abhängigkeit von der Bevölkerung wiederherstellen. "
"In general, that seems like a funny cartoon, but let's look what online survey I did. ","An sich ist er das auch, aber unsere Onlineumfrage brachte das hier zu Tage: "
Let's start with pitch. ,In der westlichen Musiktradition 
"Okay. Put down your pencils, as they say. ","Los geht's. Ok, Stifte weg, wie es immer heißt. "
"So depending on where it looks, it flips between the two possibilities. ","Also abhängig davon wohin es schaut, wechselt es zwischen den zwei Möglichkeiten. "
"But the thing is, we could make the dictionary the whole language. ","Aber der Punkt ist doch, dass wir das Wörterbuch zur gesamten Sprache machen könne. "
"Maybe as civilizations develop, they quickly discover communication technologies far more sophisticated and useful than electromagnetic waves. ","vielleicht schnell Kommunikationstechnologien, die sehr viel weiter entwickelt und nützlicher als elektromagnetische Wellen sind. "
"The point is that just like the second hand on a clock divides one minute into sixty seconds, with each second just as long as every other second, the beat divides a piece of music into little fragments of time that are all the same length: beats. ","Der Takt unterteilt ein Musikstück in kleine Zeiteinheiten, die alle die gleiche Länge haben: Schläge. Mit einem gleichbleibenden Rhythmus als Grundlage können wir einen Rhythmus zu unseren Noten hinzufügen und dann fängt die Musik erst richtig an. Das ist eine Viertelnote. "
Now you've seen in my examples how social robots was how I found out about exclusion with algorithmic bias. ,"Jetzt haben Sie anhand meiner Beispiele gesehen, wie soziale Roboter dazu geführt haben, dass ich von der Exklusion durch algorithmische Vorurteile erfuhr. "
"So, when I got to MIT, you know, as most of you who are creatives, your parents all told you not to be creative, right? ","Und als ich dann ans MIT kam, wie die meisten Kreativen hier wissen – Ihre Eltern rieten Ihnen nicht, kreativ zu sein, nicht wahr? "
Or are there contexts where we're far better off taking the passenger's seat and have someone else drive? ,"Oder gibt es Situationen, in denen wir besser dran sind, wenn wir das Steuer jemand anderem überlassen? "
And then I photograph and do a painting of a sofa on the street. ,Und dann habe ich fotografiert und ein Bild von einem Sofa auf der Straße gemalt. 
"I'm asking you to do this because I believe our personal perceptions, you see, are at the heart of how we acquire knowledge. ","Ich bitte Sie, dies zu tun, weil ich glaube, dass unsere persönlichen Wahrnehmungen im Zentrum dessen stehen, wie wir uns Wissen aneignen. "
"EDI, EDI. ","""EDI, EDI."" "
What was every single possible thing that I could think of that I was looking for in a mate? ,"Was waren all die Merkmale, die mir wichtig waren in einem Mann? "
And I pose this question. ,Und ich stelle diese Frage. 
Voila! ,Bitteschön! Da ist sie. 
"But for me, it doesn't. That is a wonderful thing. ",Aber für mich tut es das nicht. Es ist eine wunderbare Sache. 
"It will be just a way to, say, greenwash your audience and, say, increase your price tag. ",Man kann mit ihr höchstens ein anderes Publikum gewinnen und zum Beispiel den Preis höher ausstellen. 
"So I'm going to talk to you about how to process it, and I'm going to give you some examples out of Iran, and you're going to be wondering, ""Why should we listen to this guy? ","Also werde ich darüber sprechen, wie man sie verarbeiten kann, und ich gebe Ihnen ein paar Beispiele aus dem Iran, und dann werden Sie sich fragen: ""Wieso sollten wir diesem Kerl Glauben schenken? "
"If you sit kids down, hour after hour, doing low-grade clerical work, don't be surprised if they start to fidget, you know? ","Wenn Kinder stundenlang still sitzen und niedere geistige Arbeit machen müssen, dann ist es kein Wunder, dass sie anfangen herumzuzappeln. "
And then I've mentioned the availability. ,Und ich habe über die Verfügbarkeit gesprochen. 
CA: Totally. ,(Applaus) 
And of course the data can be used to develop 3D models that are very accurate and very detailed. ,"Natürlich können die Daten auch dazu genutzt werden, 3D-Modelle zu entwickeln, die sehr exakt und sehr detailliert sind. "
"And also, when we think about the rise of Asia, or return of Asia as I called it a little bit earlier, it's worth remembering Asia's not one thing. ","Und auch wenn wir uns den Aufstieg Asiens vor Augen führen oder die Wiederkehr Asiens wie ich schon vorher erwähnte, ist es wichtig sich daran zu erinnern, dass Asien nicht von einem Stück ist "
Let's get to a specific part. ,Sehen wir uns einen bestimmten Teil an. 
Let me tell you about Mahabuba. ,Ich erzähle Ihnen von Mahabuba. 
Here are my two favorite U.S. speeches of the last 50 years. ,Hier sind meine beiden Lieblingsreden aus den USA der letzten 50 Jahre. 
So ... ,"Also, "
"First, of course, the economic meltdown. ",Zuerst ist da natürlich der wirtschaftliche Zusammenbruch. 
DH: Thank you. ,DH: Dankeschön. 
(Applause) But I have to get serious. And how do you get serious? ,(Applaus) Ich muss ernst werden. Und wie wird man ernst? 
"Complex carbohydrates, on the other hand, have three or more simple sugars strung together. ",Demgegenüber haben komplexe Kohlenhydrate drei oder mehrere Einfachzucker aneinander gereiht. 
That's what I thought. ,Dachte ich jedenfalls. 
Let me give you a couple examples. ,Ich will einige Beispiele nennen. 
"And look -- I am the first to admit that I am not a statistician, and that the data I presented to you that I just accumulated in my in-box is more anecdotal than scientific, more qualitative than quantitative. ","Ich gebe gerne zu, dass ich keine Statistikerin bin, und dass die präsentierten Daten, die ich in meinem Posteingang fand, eher anekdotisch als wissenschaftlich, eher qualitativ als quantitativ zu bewerten sind. "
E: Yar. ,E: Yar. 
How do you decide what is important? ,"Woher soll man wissen, was davon eigentlich wichtig ist? "
Josh. ,Josh. 
Yours truly: humans. ,"Ja, genau, die Menschen. "
"I think that in order to address that question, we have to step back and think about how we've understood and pondered both the problems and the solutions to these great social challenges that we face. ","Ich denke, um diese Frage anzugehen, müssen wir einen Schritt zurückgehen und darüber nachdenken: wie ist unser bisheriges Denken und Verständnis der Probleme und der Lösungen für diese großen sozialen Herausforderungen, vor denen wir stehen? "
"Look, once you have these tools, you can't not use them. ","Sehen Sie, wenn man erst einmal diese Hilfsmittel hat, kann man sie nicht nicht nutzen. "
"I should say that this approach to eating probably won't make you lose weight unless you often eat when you're not hungry, but doctors don't know of any approach that makes significant weight loss in a lot of people, and that is why a lot of people are now focusing on preventing weight gain instead of promoting weight loss. ","Ich sollte erwähnen, dass dieser Ansatz vermutlich nicht zu einem Gewichtsverlust führt, außer Sie essen oft, wenn Sie nicht hungrig sind. Aber die Ärzte kennen keinen Ansatz, der bei vielen Menschen zu signifikantem Abnehmen führt und darum konzentrieren sich viele Menschen jetzt darauf, Gewichtszunahme vorzubeugen, anstatt Gewichtsabnahme zu propagieren. "
So what happens if you start to explain space to them? ,"Was passiert also wenn Sie anfangen ihnen ""Raum"" zu erklären? "
"So imagine a kid: ""Am I going to get wet? Am I going to get wet? ","Also stellen Sie sich ein Kind vor:"" Werde ich nass? "
What does that mean? ,Was bedeutet das? 
"And I set it up so every time it receives an email from SafeMart, it just pings one back. ","Ich habe es so eingerichtet, dass falls es eine SafeMart-E-Mail erhält, einfach eine zurückzuschickt. "
So here is a complete picture of the universe about 14-odd billion years ago. ,Hier ist also ein vollständiges Bild des Universums von vor über 14 Milliarden Jahren. 
It's like a whole new world of sensory information opens up to you. ,"Das ist, als würde sich einem eine ganz neue Welt sinnlicher Wahrnehmungen öffnen. "
"Now, the added one, apart from this immediacy, negative, this concreteness -- now you have a sense of agency. ","Neben der Unmittelbarkeit, Negativität, dieser Konkretheit, haben Sie nun ein Gefühl des Aktivseins. "
"It wouldn't look or feel like anything that we see when we look at a flower. So if you look at this flower here, and you're a little bug, if you're on that surface of that flower, that's what the terrain would look like. ","Sie würde nicht wie etwas aussehen oder sich anfühlen wie unsere Sicht auf eine Blume. Sieht man also diese Blume hier aus der Perspektive eines kleinen Insekts auf der Oberfläche dieser Blume, sieht so das Gelände aus. "
Because we know. ,"Denn wir wissen doch, was Sache ist. "
"HC: You're about to eat a lemon, and now it tastes like lemonade. ","HC: Sie sind also gerade im Begriff, eine Zitrone zu essen, und jetzt schmeckt sie wie Limonade. "
"So if I ask you to access a memory, like, what is that? ","Wenn ich Sie also bitte, eine Erinnerung aufzurufen, wie zum Beispiel, was ist das? "
"Pucker up big and lean in just a little bit, okay? ","Spitzen und ein wenig hinein lehnen, O.K. "
Cheating. ,(Schummeln) 
Let me tell you who I am. ,"Ich sage Ihnen, wer ich bin. "
"So imagine running a factory where you've got these workers, some of them just making crap and the management is told, ""Hey, you can only come down here once a year, but you need to let us know, because we might actually fool you, and try and do a good job in that one brief moment."" ","Stellen wir uns die Leitung einer Fabrik vor, wo sie diese Arbeiter haben, von denen einige einfach Mist fabrizieren und das Management kriegt gesagt: “Hey, sie dürfen nur einmal im Jahr hier runter kommen, aber sie müssen uns bescheid geben, weil wir sie vielleicht austricksen und versuchen, gute Arbeit für den kleinen Augenblick zu machen.“ "
But what are you doing? ,Aber was tun Sie? 
"One size fits all, if you get it, fine, and if you don't, tough luck. Just tough luck. ","Versteht man die Universalmethode, gut, wenn nicht, Pech gehabt. Einfach Pech. "
"The story starts with just a single person, a child, behaving a little strangely. ","Die Geschichte beginnt mit einer einzelnen Person, einem Kind, das sich ein bisschen merkwürdig benimmt. "
Let's all stop being so damned respectful. ,"Lasst uns aufhören, so verdammt respektvoll zu sein. "
"The topic that it's focused on, the question is whether or not all these digital technologies are affecting people's ability to earn a living, or, to say it a little bit different way, are the droids taking our jobs? ","Das Thema, das im Fokus steht, ist die Frage, ob all diese digitalen Technologien die Fähigkeit des Einzelnen, einen Lebensunterhalt zu verdienen, beeinflusst oder, um es anders zu sagen, nehmen die Droiden unsere Arbeitsplätze weg? "
2133! ,auf 2133! 
OT: Thank you. ,OT: Danke schön. 
"I want to show you the rest of this photograph, because this photograph is analogous to what we do to the word ""compassion"" in our culture -- we clean it up and we diminish its depths and its grounding in life, which is messy. ","Ich möchte Ihnen den Rest des Fotos zeigen, denn dieses Foto ist analog zu dem, was wir dem Begriff ""Mitgefühl"" in unserer Kultur antun -- wir säubern ihn und verkleinern seine Tiefe und sein Fundament im Leben, was unschön ist. "
PM: Needing new role models on how to do that. ,"PM: Wir brauchen neue Vorbilder dafür, "
And people can spend an awful lot of time discussing education without ever discussing learning. ,"Leute verbringen so viel Zeit damit, über Bildung zu diskutieren, ohne jemals über das Lernen zu sprechen. "
"First of all, I think absolute honesty may not be what we want. ","Zunächst, weil wir vielleicht keine absolute Ehrlichkeit wollen, "
"And if I ask an English speaker to organize time, they might lay it out this way, from left to right. ","Jemand, der Englisch spricht, würde die Bilder in dieser Reihenfolge sortieren: von links nach rechts. "
And we'll call this a wheel. ,Und wir nennen es Rad. 
"And you really have to be able to withstand conditions -- you have to drive into the desert, you will see landscapes in many cases -- you can see from what we've discovered -- that nobody else has ever seen. ","Und Sie müssen schwerste Bedingungen aushalten – Sie fahren in die Wüste, Sie sehen oft Landschaften – Sie sehen es an unseren Entdeckungen – die niemand zuvor gesehen hat. "
"And basically the idea is for 30 days you go out and look for rejection, and every day get rejected at something, and then by the end, you desensitize yourself from the pain. ","Die Grundidee ist, 30 Tage lang auf die Suche nach Ablehnung zu gehen und jeden Tag bei etwas abgelehnt zu werden. Am Ende wird man unempfindlich gegen den Schmerz. "
Allan Okrainec: Today we're going to practice suturing. ,"""Heute üben wir das Nähen. "
"So I never know who's going to be in the picture, if it's going to be a great sunrise or sunset -- no control. ","So weiß ich nie genau, wer in den Bildern zu sehen ist, ob es einen großartigen Sonnenauf- oder -untergang gibt -- keine Kontrolle. "
Let us not pick and choose who we would like to rule their future. ,"Lasst uns nicht auswählen und entscheiden von wem wir wollen, dass er ihre Zukunft bestimmt. "
Knock out one source and another inevitably emerges. ,Zerstöre eine Quelle und eine andere wird unweigerlich entstehen. 
E: Superstar. ,Bist du berühmt? E: Superstar. 
"Now this may sound arrogant, or even full of hubris. ",Das klingt vielleicht etwas arrogant oder gar sehr anmaßend. 
"And to find the connectomes of brains more like our own, we need more sophisticated technologies, that are automated, that will speed up the process of finding connectomes. ","Um das Connectome eines Gehirns, so wie euer eigenes, zu finden brauchen wir mehr hoch entwickelte automatisierte Technologien, welche den Prozess des Suchens nach dem Connectome beschleunigt. "
This one is almost humorous because it feels like I could just snip all of that conversation in one easy cut. ,"Das Beispiel hier ist fast lustig, es ist als ob ich all diese Kommunikation mit einem Schnitt durchtrennen könnte. "
"(Applause) Well, before we wrap it up, she would like to give a shout out to all our animal friends back at the Knoxville Zoo. ","(Applaus) (Applaus endet) Bevor wir gehen, möchte sie unsere Tierfreunde im Zoo von Knoxville grüßen. "
It's just that I don't like how it looks. ,"Ist ist nur so, dass ich nicht mag, wie es aussieht. "
It is that simple. ,So einfach ist das. 
"But what I was more interested in finding out was what are the human, what are the personal reasons why some of our young people are susceptible to groups like this. ","Aber mich interessierte mehr, was die menschlichen, die persönlichen Gründe dafür sind, dass einige unserer jungen Leute für Gruppen wie diese so anfällig sind. "
The first is that psychology should be just as concerned with human strength as it is with weakness. ,"Das erste ist, dass Psychologie sich ebenso mit menschlichen Stärken wie Schwächen befassen sollte. "
"They try to provide us some guidance about words that are considered slang or informal or offensive, often through usage labels, but they're in something of a bind, because they're trying to describe what we do, and they know that we often go to dictionaries to get information about how we should use a word well or appropriately. ","Sie versuchen uns einen Leitfaden zu Wörtern zu geben, die aufgrund der Nutzung als ""Slang"", umgangssprachlich oder beleidigend betrachtet werden, aber sie sind in einem Dilemma, weil sie versuchen zu beschreiben, was wir tun, und sie wissen, dass wir oft in Wörterbüchern nachschlagen, um Informationen über die angemessene Nutzung eines Wortes zu erhalten. "
Now don't be shy. ,Und seien Sie nicht schüchtern. 
"One thing I wanted to say about film making is -- about this film -- in thinking about some of the wonderful talks we've heard here, Michael Moschen, and some of the talks about music, this idea that there is a narrative line, and that music exists in time. ","Wenn ich an einige der wundervollen Vorträge denke, die wir hier gehört haben, z.B. den von Michael Moschen oder einige der Reden über die Musik und darüber, dass es da einen Erzählstrang gibt und dass die Musik in der Zeit existiert, dann möchte ich eine Sache übers Filmemachen und diesen Film sagen: "
"(Laughter) Ok? I just, this is why I love what Michael does, because it's like, if he's debunking it, then I don't have to. ","(Lachen) OK? Das ist der Grund, warum ich das, was Michael tut, so mag, Denn wenn er die Sache aufklärt, dann muss ich das nicht mehr tun. "
"Now, this is not to say that the performance zone has no value. ","Das bedeutet nicht, dass die Leistungszone wertlos ist. "
Because that's what this is about. I have to simplify this thing. ,Darum geht es ja überhaupt; ich muss dieses Ding vereinfachen. 
Let me show you what I mean. ,"Lassen Sie mich zeigen, was ich meine. "
So what do we need to do? ,Was müssen wir also tun? 
"So all of that said, is it, I guess, is it possible? ","Und wenn man sich das alles anschaut, könnte man sagen, dass es möglich ist? "
It confuses the difficulty of being certain with the impossibility of truth. ,"Das vermittelt einen falschen Eindruck von der Schwierigkeit, sich der Unmöglichkeit der Wahrheit sicher zu sein. "
"And the problem is that, up until now, it was the monetary economy which had all the infrastructure and all the tools. ","Das Problem ist, dass bis jetzt die Geldwirtschaft all diese Infrastruktur und Mittel besaß. "
"You know, we're going to do this, we're going to take it away from something else. ","Wissen Sie, was man auf der einen Seite gewinnt, verliert man auf der anderen. "
And then ... ,und dann... 
"TG: Well, thank you so much. Thank you. ",(Applaus) 
"So if you just imagined them all being part of some big, virtual documentation system in the sky, say on the Internet, then life would be so much easier. ","Wenn Sie sich also vorstellten, dass all diese Teil eines großen, virtuellen Dokumentationssystems im Himmel, sagen wir im Internet, wären, dann wäre das Leben so viel einfacher. "
"I'm looking at you, North Carolina. ","Ich schaue hierbei dich an, North Carolina. "
"Now, think of what I told you. ","Denken Sie daran, was ich Ihnen gesagt habe. "
But why stop there? ,Aber warum hier aufhören? 
"As humans, what's important to remember is that we've developed, we've evolved over time to temper, or tame, these basic animal instincts. ","Als Menschen, und das ist wichtig, haben wir uns weiterentwickelt; wir entwickelten im Lauf der Zeit die Fähigkeit, diese tierischen Urinstinkte abzumildern oder zu zähmen. "
"But then, like everything else, we got used to it. ",Aber dann gewöhnten wir uns daran. 
"And what I mostly say is that, at that time, it was a pretty interesting idea to me. ","Und meistens antworte ich, dass ich das damals, alles ziemlich interessant fand. "
The thought that came to mind is that it needs to be as good as any car that you would have today. ,"Mir wurde klar, dass diese Autos genauso gut sein müssen wie die heute erhältlichen Autos. "
CA: And releasing this caused widespread outrage. ,"CA: Und als das veröffentlicht wurde, verursachte es weitreichende Empörung. "
"They might run out of propellant, they could malfunction, or they may just naturally reach the end of their mission life. ","Ihr Treibstoff kann zu Ende gehen, Fehlfunktionen können auftreten, oder sie erreichen einfach das Ende ihrer Mission. "
Next best thing to a video game. ,Es kommt direkt nach Videospielen. 
"And then from that point on, you're basically falling. ",Und von diesem Moment an fällt man praktisch. 
"You know, kind of like a little robot. ","WIssen Sie, wie ein kleiner Roboter. "
"You haven't had sex in four months, you're fine? ",Du hattest vier Monate keinen Sex und dir geht's gut? 
Then the moment of truth. ,Dann der Augenblick der Wahrheit. 
So the idea is also to document all the things that worked at the European level. ,"Die Idee ist also, all die Dinge zu dokumentieren, die auf europäischem Niveau abliefen. "
I'll leave you with one point. ,Ich ende mit noch einer wichtigen Sache. 
I know I didn't. I think I'm a normal person. ,"Ich tat dies auch nicht. Ich denke, ich bin da wie jeder andere. "
"Now, why am I doing this? ",Warum riskiere ich jedes Jahr mein Leben? 
"It says -- I'll put on the voice -- ""In summary, your Majesty, the failure to foresee the timing, extent and severity of the crisis was due to the lack of creativity and the number of bright minds,"" or something like that. ","Da heißt es – ich schalte meine Sprecherstimme an – „Zusammengefasst, Ihre Hoheit, das Scheitern beim Vorhersagen von Zeit, Ausmaß und Schwere der Krise hing mit dem Mangel an Kreativität und klugen Köpfen zusammen.“, oder so ähnlich. "
"But it's to say, when we don't, it's just simply not our first priority. ","Aber damit sagen wir, wenn wir es nicht haben, hat es einfach nicht die höchste Priorität. "
And what's the result? ,Und wie sieht das Ergebnis aus? 
Support the idea of capping carbon dioxide emissions -- global warming pollution -- and trading it. ,"Unterstützen Sie die Beschränkung von CO2-Emissionen, Umweltverschmutzung und Emissionshandel. "
I'm going to play for you an excerpt from this book by Glenn Gray. ,Ich werde Ihnen einen Auschnitt aus einem Buch von Glenn Gray vorspielen. 
Would you be able to do that? ,Könnten Sie das? 
So I think it's time we try and tell a really good poop joke. ,Also wird es Zeit für einen wirklich guten Furz-Witz. 
